id,画像名,物件名,車番,地域名,分類番号,ひらがな,入出庫日,カテゴリ,幅,高さ,左上x座標,左上y座標,右下x座標,右下y座標
178462,30110_20190817110444.jpg,イオン金沢八景,3247,横浜,330,ふ,2019/8/17 11:04,2-1_all_corrected,84,68,228,279,312,347
179324,30144_20190817175111.jpg,イオン幕張,5891,千葉,530,せ,2019/8/17 17:50,2-1_all_corrected,63,43,264,201,327,244
179116,30144_20190817164205.jpg,イオン幕張,1150,千葉,583,す,2019/8/17 16:41,2-1_all_corrected,53,40,120,127,173,167
178666,30062_20190817124647.jpg,ミスミモール,**18,神戸,31,ち,2019/8/17 12:46,2-1_all_corrected,70,59,278,157,348,216
178833,30066_20190817142353.jpg,ジョーシン和泉中央,1000,和泉,30,な,2019/8/17 14:23,2-1_all_corrected,49,36,395,89,444,125
178498,30111_20190817112045.jpg,イオン稲毛,5678,袖ヶ浦,503,ひ,2019/8/17 11:19,2-1_all_corrected,72,52,284,160,356,212
179516,30169_20190817190903.jpg,イオン相模原ショッピングセンター,*318,横浜,359,ね,2019/8/17 19:08,2-1_all_corrected,89,78,87,312,176,390
179347,30169_20190817175600.jpg,イオン相模原ショッピングセンター,4981,相模,501,み,2019/8/17 17:55,2-1_all_corrected,54,45,148,95,202,140
179188,30062_20190817170128.jpg,ミスミモール,**18,神戸,31,ち,2019/8/17 17:00,2-1_all_corrected,58,45,376,139,434,184
179385,30072_20190817181454.jpg,関西スーパー京阪大和田１F,2207,神戸,331,み,2019/8/17 18:13,2-1_all_corrected,79,60,359,212,438,272
178660,30111_20190817124319.jpg,イオン稲毛,4272,千葉,580,つ,2019/8/17 12:42,2-1_all_corrected,71,59,336,216,407,275
178463,30003_20190817110504.jpg,ならコープ学園前店,3415,奈良,330,つ,2019/8/17 11:04,2-1_all_corrected,82,61,388,88,470,149
179121,30144_20190817164348.jpg,イオン幕張,6779,習志野,301,す,2019/8/17 16:43,2-1_all_corrected,94,72,342,337,436,409
178804,30169_20190817140835.jpg,イオン相模原ショッピングセンター,6685,静岡,33,て,2019/8/17 14:08,2-1_all_corrected,54,40,211,131,265,171
179119,30110_20190817164310.jpg,イオン金沢八景,5763,横浜,330,て,2019/8/17 16:42,2-1_all_corrected,62,62,2,208,64,270
178821,30167_20190817141509.jpg,イオン東雲店,1583,足立,530,う,2019/8/17 14:13,2-1_all_corrected,71,57,233,221,304,278
179752,30078_20190817211433.jpg,イオンスタイル仙台卸町店,1001,いわき,346,つ,2019/8/17 21:14,2-1_all_corrected,83,67,145,216,228,283
178674,30144_20190817125114.jpg,イオン幕張,*718,成田,530,ほ,2019/8/17 12:50,2-1_all_corrected,73,54,260,218,333,272
178826,30070_20190817141956.jpg,カナートモール住道第一,1122,大阪,31,む,2019/8/17 14:19,2-1_all_corrected,83,61,71,237,154,298
179331,30144_20190817175326.jpg,イオン幕張,2814,千葉,330,て,2019/8/17 17:53,2-1_all_corrected,62,39,252,144,314,183
179103,30144_20190817163534.jpg,イオン幕張,4702,千葉,581,そ,2019/8/17 16:35,2-1_all_corrected,57,43,204,151,261,194
179551,30157_20190817192509.jpg,関西スーパー中央,**55,神戸,31,め,2019/8/17 19:24,2-1_all_corrected,68,54,144,393,212,447
178817,30110_20190817141347.jpg,イオン金沢八景,5356,横浜,583,い,2019/8/17 14:13,2-1_all_corrected,85,77,98,237,183,314
179300,30111_20190817174106.jpg,イオン稲毛,7893,千葉,581,さ,2019/8/17 17:40,2-1_all_corrected,74,59,278,205,352,264
179790,30090_20190817215123.jpg,イトーヨーカドー木場 西棟,3605,練馬,330,つ,2019/8/17 21:50,2-1_all_corrected,54,38,281,191,335,229
178286,30167_20190817093021.jpg,イオン東雲店,**21,千葉,347,の,2019/8/17 9:29,2-1_all_corrected,75,53,214,224,289,277
178424,30091_20190817104756.jpg,イトーヨーカドー木場 立体,9708,足立,502,ち,2019/8/17 10:47,2-1_all_corrected,62,33,248,199,310,232
178629,30072_20190817123002.jpg,関西スーパー京阪大和田１F,1001,大阪,31,ひ,2019/8/17 12:29,2-1_all_corrected,70,53,261,238,331,291
179161,30144_20190817165316.jpg,イオン幕張,**79,千葉,331,み,2019/8/17 16:52,2-1_all_corrected,83,59,253,290,336,349
179708,30167_20190817204541.jpg,イオン東雲店,1517,世田谷,480,り,2019/8/17 20:45,2-1_all_corrected,78,58,72,391,150,449
179150,30167_20190817165022.jpg,イオン東雲店,**77,多摩,324,せ,2019/8/17 16:49,2-1_all_corrected,56,45,337,155,393,200
178620,30144_20190817122242.jpg,イオン幕張,8008,千葉,563,す,2019/8/17 12:22,2-1_all_corrected,76,48,255,228,331,276
178482,30072_20190817111511.jpg,関西スーパー京阪大和田１F,1089,大阪,581,ふ,2019/8/17 11:13,2-1_all_corrected,85,82,0,303,85,385
179550,30072_20190817192500.jpg,関西スーパー京阪大和田１F,2207,神戸,331,み,2019/8/17 19:24,2-1_all_corrected,52,40,245,88,297,128
179753,30078_20190817211434.jpg,イオンスタイル仙台卸町店,1001,いわき,346,つ,2019/8/17 21:14,2-1_all_corrected,85,66,144,228,229,294
179105,30144_20190817163618.jpg,イオン幕張,2441,千葉,581,ち,2019/8/17 16:35,2-1_all_corrected,56,45,94,141,150,186
179364,30144_20190817180450.jpg,イオン幕張,5972,千葉,502,ゆ,2019/8/17 18:04,2-1_all_corrected,76,53,235,217,311,270
178887,30045_20190817144726.jpg,マックスバリュー徳川明倫,***3,岐阜,30,や,2019/8/17 14:46,2-1_all_corrected,68,54,201,257,269,311
179160,30106_20190817165306.jpg,ジョーシン東大阪長田,***1,大阪,30,ふ,2019/8/17 16:52,2-1_all_corrected,69,56,232,222,301,278
179194,30169_20190817170402.jpg,イオン相模原ショッピングセンター,3706,相模,580,ゆ,2019/8/17 17:03,2-1_all_corrected,58,45,368,28,426,73
178610,30072_20190817121749.jpg,関西スーパー京阪大和田１F,4668,大阪,503,は,2019/8/17 12:17,2-1_all_corrected,77,57,5,213,82,270
179218,30062_20190817171058.jpg,ミスミモール,8888,神戸,30,む,2019/8/17 17:10,2-1_all_corrected,54,42,413,116,467,158
179482,30091_20190817185232.jpg,イトーヨーカドー木場 立体,1103,足立,368,そ,2019/8/17 18:51,2-1_all_corrected,49,38,285,92,334,130
178306,30072_20190817094714.jpg,関西スーパー京阪大和田１F,6337,大阪,580,め,2019/8/17 9:46,2-1_all_corrected,75,59,24,170,99,229
179644,30110_20190817201012.jpg,イオン金沢八景,*345,横浜,339,な,2019/8/17 20:09,2-1_all_corrected,68,55,221,121,289,176
179023,30039_20190817155425.jpg,イトーヨーカドー大井町,*718,品川,951,な,2019/8/17 15:53,2-1_all_corrected,66,59,273,105,339,164
179211,30111_20190817170932.jpg,イオン稲毛,9999,千葉,589,そ,2019/8/17 17:08,2-1_all_corrected,54,40,317,186,371,226
179083,30169_20190817162522.jpg,イオン相模原ショッピングセンター,2418,相模,330,ま,2019/8/17 16:24,2-1_all_corrected,59,44,403,13,462,57
179289,30066_20190817173701.jpg,ジョーシン和泉中央,***8,和泉,30,ら,2019/8/17 17:36,2-1_all_corrected,71,54,238,205,309,259
179280,30009_20190817173339.jpg,西友新北習志野,*290,習志野,330,な,2019/8/17 17:33,2-1_all_corrected,169,101,310,0,479,101
178938,30169_20190817151354.jpg,イオン相模原ショッピングセンター,***3,多摩,513,み,2019/8/17 15:13,2-1_all_corrected,82,71,376,312,458,383
179228,30014_20190817171528.jpg,フォルテ蘇我ベルク棟,***5,千葉,30,る,2019/8/17 17:15,2-1_all_corrected,54,38,129,22,183,60
178567,30091_20190817115110.jpg,イトーヨーカドー木場 立体,7309,沼津,300,め,2019/8/17 11:50,2-1_all_corrected,66,54,130,183,196,237
178936,30078_20190817151212.jpg,イオンスタイル仙台卸町店,*775,仙台,583,く,2019/8/17 15:11,2-1_all_corrected,75,53,252,227,327,280
178307,30072_20190817094720.jpg,関西スーパー京阪大和田１F,6337,大阪,580,め,2019/8/17 9:46,2-1_all_corrected,69,56,258,119,327,175
179040,30144_20190817160300.jpg,イオン幕張,9107,千葉,503,す,2019/8/17 16:02,2-1_all_corrected,51,35,126,89,177,124
179272,30169_20190817172926.jpg,イオン相模原ショッピングセンター,*619,相模,532,ま,2019/8/17 17:29,2-1_all_corrected,81,62,293,98,374,160
179076,30169_20190817162340.jpg,イオン相模原ショッピングセンター,*298,横浜,481,れ,2019/8/17 16:23,2-1_all_corrected,71,59,258,100,329,159
178998,30144_20190817154210.jpg,イオン幕張,4070,北九州,300,の,2019/8/17 15:41,2-1_all_corrected,83,60,263,305,346,365
178953,30144_20190817152108.jpg,イオン幕張,2916,大阪,72,た,2019/8/17 15:20,2-1_all_corrected,50,35,220,76,270,111
178739,30085_20190817133452.jpg,業務スーパー南津守,*111,なにわ,30,は,2019/8/17 13:34,2-1_all_corrected,46,51,70,305,116,356
178570,30111_20190817115220.jpg,イオン稲毛,9218,千葉,500,つ,2019/8/17 11:51,2-1_all_corrected,43,35,83,87,126,122
179207,30045_20190817170850.jpg,マックスバリュー徳川明倫,***3,名古屋,30,は,2019/8/17 17:08,2-1_all_corrected,44,36,272,116,316,152
178919,30110_20190817150037.jpg,イオン金沢八景,7080,横浜,333,り,2019/8/17 15:00,2-1_all_corrected,47,33,401,79,448,112
179493,30062_20190817185808.jpg,ミスミモール,1188,神戸,31,さ,2019/8/17 18:57,2-1_all_corrected,65,61,223,156,288,217
179004,30110_20190817154535.jpg,イオン金沢八景,**21,横浜,586,に,2019/8/17 15:45,2-1_all_corrected,69,56,156,123,225,179
179236,30111_20190817171819.jpg,イオン稲毛,*130,千葉,587,け,2019/8/17 17:17,2-1_all_corrected,56,43,328,155,384,198
179699,30169_20190817204020.jpg,イオン相模原ショッピングセンター,*315,相模,339,も,2019/8/17 20:39,2-1_all_corrected,89,72,434,377,523,449
178972,30110_20190817153008.jpg,イオン金沢八景,5861,横浜,532,つ,2019/8/17 15:29,2-1_all_corrected,75,56,98,230,173,286
179433,30110_20190817183250.jpg,イオン金沢八景,3570,横浜,331,む,2019/8/17 18:32,2-1_all_corrected,82,63,209,352,291,415
179298,30169_20190817174026.jpg,イオン相模原ショッピングセンター,8424,相模,301,て,2019/8/17 17:40,2-1_all_corrected,52,38,141,81,193,119
178944,30169_20190817151823.jpg,イオン相模原ショッピングセンター,3500,相模,331,は,2019/8/17 15:17,2-1_all_corrected,55,42,398,133,453,175
179637,30144_20190817200817.jpg,イオン幕張,*215,千葉,301,め,2019/8/17 20:07,2-1_all_corrected,75,52,122,210,197,262
178943,30169_20190817151818.jpg,イオン相模原ショッピングセンター,3500,相模,331,ほ,2019/8/17 15:17,2-1_all_corrected,52,43,402,135,454,178
179402,30103_20190817182052.jpg,八尾老原１丁目,*111,大阪,30,ね,2019/8/17 18:20,2-1_all_corrected,45,44,256,136,301,180
178372,30001_20190817102856.jpg,関西スーパー高石駅前,2796,和泉,502,ち,2019/8/17 10:28,2-1_all_corrected,72,54,373,96,445,150
179005,30110_20190817154550.jpg,イオン金沢八景,7010,川崎,332,も,2019/8/17 15:45,2-1_all_corrected,84,70,140,253,224,323
179653,30169_20190817201401.jpg,イオン相模原ショッピングセンター,*310,多摩,362,も,2019/8/17 20:13,2-1_all_corrected,85,65,278,102,363,167
179206,30014_20190817170844.jpg,フォルテ蘇我ベルク棟,***3,千葉,30,ね,2019/8/17 17:08,2-1_all_corrected,65,56,112,46,177,102
178585,30072_20190817115822.jpg,関西スーパー京阪大和田１F,***8,奈良,30,ひ,2019/8/17 11:57,2-1_all_corrected,52,42,102,117,154,159
179665,30078_20190817201858.jpg,イオンスタイル仙台卸町店,1783,仙台,330,せ,2019/8/17 20:18,2-1_all_corrected,72,54,268,88,340,142
178942,30169_20190817151813.jpg,イオン相模原ショッピングセンター,*916,相模,531,ふ,2019/8/17 15:17,2-1_all_corrected,73,53,373,169,446,222
178525,30111_20190817113239.jpg,イオン稲毛,9236,千葉,530,さ,2019/8/17 11:31,2-1_all_corrected,55,47,211,156,266,203
178710,30169_20190817132009.jpg,イオン相模原ショッピングセンター,9975,横浜,504,み,2019/8/17 13:19,2-1_all_corrected,83,63,277,128,360,191
178206,30072_20190817080134.jpg,関西スーパー京阪大和田１F,*762,京都,800,せ,2019/8/17 8:01,2-1_all_corrected,93,69,201,381,294,450
178808,30147_20190817141102.jpg,三井のリパーク 厚木文化会館,3745,相模,400,と,2019/8/17 14:09,2-1_all_corrected,61,43,175,209,236,252
178239,30136_20190817084708.jpg,イオンスタイル新百合ヶ丘,*870,内浦,304,く,2019/8/17 8:46,2-1_all_corrected,88,60,44,284,132,344
179743,30110_20190817211012.jpg,イオン金沢八景,**15,横浜,376,や,2019/8/17 21:09,2-1_all_corrected,66,65,4,230,70,295
179728,30079_20190817205730.jpg,ピットデザイン仙台卸町駅前駐車場,*644,仙台,580,の,2019/8/17 20:57,2-1_all_corrected,87,74,196,353,283,427
178864,30167_20190817143603.jpg,イオン東雲店,**88,三河,542,ふ,2019/8/17 14:35,2-1_all_corrected,57,46,319,303,376,349
179141,30169_20190817164843.jpg,イオン相模原ショッピングセンター,1679,多摩,302,ふ,2019/8/17 16:47,2-1_all_corrected,91,73,290,125,381,198
178255,30001_20190817090105.jpg,関西スーパー高石駅前,5143,鳥取,500,ほ,2019/8/17 9:00,2-1_all_corrected,84,60,356,155,440,215
178863,30111_20190817143559.jpg,イオン稲毛,1192,千葉,530,ろ,2019/8/17 14:35,2-1_all_corrected,45,34,88,102,133,136
179719,30110_20190817205138.jpg,イオン金沢八景,6106,横浜,500,ろ,2019/8/17 20:51,2-1_all_corrected,71,60,155,214,226,274
179148,30169_20190817164959.jpg,イオン相模原ショッピングセンター,*733,相模,583,き,2019/8/17 16:49,2-1_all_corrected,69,56,373,44,442,100
178607,30110_20190817121613.jpg,イオン金沢八景,5734,横浜,580,ひ,2019/8/17 12:15,2-1_all_corrected,49,37,389,43,438,80
178690,30167_20190817130220.jpg,イオン東雲店,*516,足立,301,ふ,2019/8/17 13:01,2-1_all_corrected,52,40,323,160,375,200
179113,30169_20190817163902.jpg,イオン相模原ショッピングセンター,5580,八王子,301,た,2019/8/17 16:38,2-1_all_corrected,84,62,307,85,391,147
178836,30110_20190817142430.jpg,イオン金沢八景,6064,横浜,500,ろ,2019/8/17 14:24,2-1_all_corrected,55,41,328,72,383,113
179317,30045_20190817174801.jpg,マックスバリュー徳川明倫,**33,名古屋,31,ほ,2019/8/17 17:47,2-1_all_corrected,52,40,276,130,328,170
179787,30169_20190817214520.jpg,イオン相模原ショッピングセンター,2525,相模,586,て,2019/8/17 21:44,2-1_all_corrected,69,56,142,121,211,177
178655,30070_20190817124044.jpg,カナートモール住道第一,**55,大阪,31,に,2019/8/17 12:40,2-1_all_corrected,87,65,190,195,277,260
178652,30072_20190817123943.jpg,関西スーパー京阪大和田１F,1001,大阪,31,ひ,2019/8/17 12:39,2-1_all_corrected,68,55,444,90,512,145
178296,30078_20190817093652.jpg,イオンスタイル仙台卸町店,1201,秋田,583,あ,2019/8/17 9:36,2-1_all_corrected,74,55,236,133,310,188
179718,30078_20190817205117.jpg,イオンスタイル仙台卸町店,***2,宮城,588,た,2019/8/17 20:50,2-1_all_corrected,72,51,213,127,285,178
178854,30169_20190817143004.jpg,イオン相模原ショッピングセンター,7605,相模,580,と,2019/8/17 14:29,2-1_all_corrected,73,56,325,63,398,119
178291,30144_20190817093249.jpg,イオン幕張,5296,千葉,532,て,2019/8/17 9:32,2-1_all_corrected,49,34,144,82,193,116
178862,30111_20190817143552.jpg,イオン稲毛,*308,千葉,337,ね,2019/8/17 14:35,2-1_all_corrected,56,45,355,158,411,203
179375,30072_20190817181029.jpg,関西スーパー京阪大和田１F,*731,大阪,585,と,2019/8/17 18:10,2-1_all_corrected,68,53,84,111,152,164
179147,30070_20190817164958.jpg,カナートモール住道第一,***2,大阪,30,も,2019/8/17 16:49,2-1_all_corrected,85,63,92,270,177,333
179372,30105_20190817180903.jpg,カスミフードスクエア春日部武里,***7,春日部,354,ふ,2019/8/17 18:08,2-1_all_corrected,74,57,143,294,217,351
179716,30167_20190817205115.jpg,イオン東雲店,1010,足立,315,ろ,2019/8/17 20:50,2-1_all_corrected,58,44,390,324,448,368
179196,30169_20190817170439.jpg,イオン相模原ショッピングセンター,3901,相模,530,も,2019/8/17 17:04,2-1_all_corrected,86,66,298,141,384,207
179501,30157_20190817190149.jpg,関西スーパー中央,**55,神戸,31,め,2019/8/17 19:01,2-1_all_corrected,63,58,489,259,552,317
178205,30073_20190817080120.jpg,関西スーパー京阪大和田２F,*762,京都,800,せ,2019/8/17 8:00,2-1_all_corrected,36,30,64,113,100,143
178416,30045_20190817104209.jpg,マックスバリュー徳川明倫,1122,名古屋,31,ふ,2019/8/17 10:41,2-1_all_corrected,54,43,222,147,276,190
179154,30071_20190817165044.jpg,カナートモール住道第二,***2,大阪,30,も,2019/8/17 16:50,2-1_all_corrected,50,44,336,223,386,267
179530,30078_20190817191537.jpg,イオンスタイル仙台卸町店,**77,仙台,534,る,2019/8/17 19:15,2-1_all_corrected,87,69,159,367,246,436
179590,30078_20190817194057.jpg,イオンスタイル仙台卸町店,8155,仙台,580,に,2019/8/17 19:40,2-1_all_corrected,93,77,89,328,182,405
179335,30169_20190817175420.jpg,イオン相模原ショッピングセンター,*427,相模,530,る,2019/8/17 17:53,2-1_all_corrected,54,42,107,102,161,144
179107,30110_20190817163633.jpg,イオン金沢八景,1473,横浜,330,と,2019/8/17 16:36,2-1_all_corrected,69,80,2,327,71,407
178814,30078_20190817141315.jpg,イオンスタイル仙台卸町店,*901,仙台,580,ぬ,2019/8/17 14:12,2-1_all_corrected,88,59,267,284,355,343
179131,30066_20190817164618.jpg,ジョーシン和泉中央,***5,和泉,30,み,2019/8/17 16:45,2-1_all_corrected,54,44,228,185,282,229
179555,30014_20190817192654.jpg,フォルテ蘇我ベルク棟,***3,千葉,30,む,2019/8/17 19:26,2-1_all_corrected,50,42,162,40,212,82
178646,30072_20190817123821.jpg,関西スーパー京阪大和田１F,8402,大阪,581,さ,2019/8/17 12:37,2-1_all_corrected,73,67,0,170,73,237
179552,30063_20190817192511.jpg,コーナン相模原小山モール,7745,相模,301,そ,2019/8/17 19:24,2-1_all_corrected,64,57,485,122,549,179
179360,30072_20190817180147.jpg,関西スーパー京阪大和田１F,1841,大阪,581,た,2019/8/17 18:01,2-1_all_corrected,40,28,135,28,175,56
179199,30090_20190817170646.jpg,イトーヨーカドー木場 西棟,8918,足立,501,の,2019/8/17 17:06,2-1_all_corrected,79,57,113,279,192,336
179164,30110_20190817165430.jpg,イオン金沢八景,2923,横浜,504,と,2019/8/17 16:54,2-1_all_corrected,49,44,54,171,103,215
179197,30111_20190817170544.jpg,イオン稲毛,3605,袖ヶ浦,100,さ,2019/8/17 17:04,2-1_all_corrected,55,45,266,162,321,207
179761,30169_20190817212334.jpg,イオン相模原ショッピングセンター,**25,相模,583,ら,2019/8/17 21:23,2-1_all_corrected,72,59,323,197,395,256
179137,30072_20190817164813.jpg,関西スーパー京阪大和田１F,3141,大阪,331,つ,2019/8/17 16:47,2-1_all_corrected,41,34,269,41,310,75
179130,30169_20190817164618.jpg,イオン相模原ショッピングセンター,8424,相模,301,て,2019/8/17 16:45,2-1_all_corrected,71,50,207,141,278,191
178212,30072_20190817080632.jpg,関西スーパー京阪大和田１F,2805,なにわ,830,あ,2019/8/17 8:06,2-1_all_corrected,71,61,65,135,136,196
179334,30144_20190817175411.jpg,イオン幕張,2233,千葉,583,も,2019/8/17 17:53,2-1_all_corrected,69,49,339,234,408,283
178703,30078_20190817131216.jpg,イオンスタイル仙台卸町店,8952,仙台,580,は,2019/8/17 13:11,2-1_all_corrected,77,58,198,168,275,226
178393,30110_20190817103714.jpg,イオン金沢八景,5151,横浜,536,は,2019/8/17 10:36,2-1_all_corrected,43,32,445,69,488,101
178956,30072_20190817152131.jpg,関西スーパー京阪大和田１F,1998,大阪,302,や,2019/8/17 15:21,2-1_all_corrected,69,56,167,146,236,202
178951,30078_20190817151959.jpg,イオンスタイル仙台卸町店,7145,仙台,501,つ,2019/8/17 15:19,2-1_all_corrected,82,57,309,268,391,325
179042,30137_20190817160350.jpg,イオンスタイル品川シーサイド,7106,品川,330,つ,2019/8/17 16:03,2-1_all_corrected,86,66,340,232,426,298
178958,30144_20190817152250.jpg,イオン幕張,1018,千葉,347,ほ,2019/8/17 15:22,2-1_all_corrected,53,39,161,91,214,130
179045,30144_20190817160601.jpg,イオン幕張,8181,千葉,538,り,2019/8/17 16:05,2-1_all_corrected,51,35,179,99,230,134
178598,30169_20190817120710.jpg,イオン相模原ショッピングセンター,8556,相模,530,す,2019/8/17 12:06,2-1_all_corrected,80,59,275,100,355,159
179640,30169_20190817200912.jpg,イオン相模原ショッピングセンター,**23,相模,587,え,2019/8/17 20:08,2-1_all_corrected,77,62,410,213,487,275
178766,30045_20190817135045.jpg,マックスバリュー徳川明倫,**88,なにわ,31,め,2019/8/17 13:50,2-1_all_corrected,47,45,533,120,580,165
179215,30066_20190817171014.jpg,ジョーシン和泉中央,1001,和泉,31,と,2019/8/17 17:09,2-1_all_corrected,53,44,328,132,381,176
179276,30144_20190817173145.jpg,イオン幕張,4133,千葉,330,に,2019/8/17 17:31,2-1_all_corrected,61,38,197,146,258,184
179086,30110_20190817162619.jpg,イオン金沢八景,4444,大宮,535,つ,2019/8/17 16:25,2-1_all_corrected,63,65,50,315,113,380
178702,30070_20190817131007.jpg,カナートモール住道第一,1000,大阪,30,は,2019/8/17 13:09,2-1_all_corrected,56,41,252,97,308,138
178359,30139_20190817102146.jpg,イオン板橋ショッピングセンター,***1,練馬,30,ね,2019/8/17 10:21,2-1_all_corrected,69,53,190,246,259,299
179641,30111_20190817200917.jpg,イオン稲毛,2139,千葉,581,え,2019/8/17 20:08,2-1_all_corrected,57,45,159,162,216,207
178793,30062_20190817140428.jpg,ミスミモール,1010,神戸,31,ゆ,2019/8/17 14:04,2-1_all_corrected,72,56,343,162,415,218
179225,30169_20190817171437.jpg,イオン相模原ショッピングセンター,*627,相模,580,の,2019/8/17 17:14,2-1_all_corrected,76,63,301,176,377,239
188969,30137_20190821174948.jpg,イオンスタイル品川シーサイド,**27,品川,583,さ,2019/8/21 17:49,2-1_all_corrected,56,44,244,140,300,184
189625,30110_20190821202246.jpg,イオン金沢八景,*222,横浜,355,も,2019/8/21 20:22,2-1_all_corrected,67,57,143,177,210,234
189042,30169_20190821180616.jpg,イオン相模原ショッピングセンター,8610,多摩,503,は,2019/8/21 18:05,2-1_all_corrected,86,67,343,270,429,337
188958,30167_20190821174630.jpg,イオン東雲店,7411,足立,230,さ,2019/8/21 17:46,2-1_all_corrected,76,55,358,369,434,424
189421,30169_20190821192445.jpg,イオン相模原ショッピングセンター,*112,相模,335,ね,2019/8/21 19:24,2-1_all_corrected,68,56,406,23,474,79
188960,30111_20190821174650.jpg,イオン稲毛,*731,千葉,339,も,2019/8/21 17:45,2-1_all_corrected,69,51,309,165,378,216
188598,30138_20190821151827.jpg,イオンスタイル湘南茅ヶ崎,***6,湘南,540,ね,2019/8/21 15:17,2-1_all_corrected,71,54,271,262,342,316
188553,30078_20190821145907.jpg,イオンスタイル仙台卸町店,3657,仙台,580,さ,2019/8/21 14:58,2-1_all_corrected,76,56,208,156,284,212
188305,30167_20190821131528.jpg,イオン東雲店,3698,品川,302,む,2019/8/21 13:13,2-1_all_corrected,34,34,0,5,34,39
188137,30110_20190821120613.jpg,イオン金沢八景,8311,横浜,581,こ,2019/8/21 12:05,2-1_all_corrected,70,66,31,316,101,382
189029,30072_20190821180310.jpg,関西スーパー京阪大和田１F,2883,大阪,503,み,2019/8/21 18:01,2-1_all_corrected,86,65,51,213,137,278
189640,30111_20190821202643.jpg,イオン稲毛,4257,千葉,502,ふ,2019/8/21 20:26,2-1_all_corrected,70,50,307,175,377,225
189472,30072_20190821193711.jpg,関西スーパー京阪大和田１F,*717,大阪,587,ら,2019/8/21 19:36,2-1_all_corrected,76,65,26,172,102,237
189444,30169_20190821192939.jpg,イオン相模原ショッピングセンター,1228,多摩,583,ほ,2019/8/21 19:29,2-1_all_corrected,69,55,143,146,212,201
189488,30157_20190821194100.jpg,関西スーパー中央,3805,神戸,581,よ,2019/8/21 19:40,2-1_all_corrected,51,44,184,285,235,329
189027,30072_20190821180205.jpg,関西スーパー京阪大和田１F,2700,大阪,503,み,2019/8/21 18:01,2-1_all_corrected,72,58,14,175,86,233
188539,30144_20190821145601.jpg,イオン幕張,5211,千葉,531,て,2019/8/21 14:55,2-1_all_corrected,75,54,280,236,355,290
188966,30144_20190821174847.jpg,イオン幕張,2729,千葉,502,ね,2019/8/21 17:48,2-1_all_corrected,77,58,405,283,482,341
188992,30144_20190821175341.jpg,イオン幕張,***4,習志野,34,み,2019/8/21 17:53,2-1_all_corrected,62,43,202,210,264,253
189081,30144_20190821181218.jpg,イオン幕張,*327,千葉,540,ろ,2019/8/21 18:11,2-1_all_corrected,57,42,182,151,239,193
189247,30169_20190821184344.jpg,イオン相模原ショッピングセンター,**10,多摩,381,の,2019/8/21 18:43,2-1_all_corrected,49,38,153,121,202,159
189411,30111_20190821192235.jpg,イオン稲毛,*522,千葉,583,の,2019/8/21 19:22,2-1_all_corrected,56,44,194,188,250,232
187918,30167_20190821104339.jpg,イオン東雲店,3641,足立,302,す,2019/8/21 10:43,2-1_all_corrected,81,71,154,193,235,264
189278,30063_20190821185143.jpg,コーナン相模原小山モール,1660,相模,530,つ,2019/8/21 18:51,2-1_all_corrected,52,50,50,219,102,269
189086,30169_20190821181245.jpg,イオン相模原ショッピングセンター,9909,品川,302,は,2019/8/21 18:12,2-1_all_corrected,55,42,131,105,186,147
188957,30101_20190821174623.jpg,にしてつストアレガネット姪浜,**55,福岡,31,ね,2019/8/21 17:45,2-1_all_corrected,57,43,229,224,286,267
188769,30001_20190821162435.jpg,関西スーパー高石駅前,9838,和泉,581,い,2019/8/21 16:24,2-1_all_corrected,103,75,137,361,240,436
188903,30111_20190821172352.jpg,イオン稲毛,1232,千葉,530,る,2019/8/21 17:23,2-1_all_corrected,59,44,373,153,432,197
189683,30111_20190821205312.jpg,イオン稲毛,2459,千葉,302,ね,2019/8/21 20:52,2-1_all_corrected,50,38,132,129,182,167
189814,30072_20190821214359.jpg,関西スーパー京阪大和田１F,8664,大阪,504,す,2019/8/21 21:43,2-1_all_corrected,68,53,71,124,139,177
189017,30046_20190821180045.jpg,マミーマート船橋日大[地上],*472,習志野,583,う,2019/8/21 17:59,2-1_all_corrected,50,40,272,76,322,116
189679,30169_20190821205007.jpg,イオン相模原ショッピングセンター,3311,相模,331,は,2019/8/21 20:49,2-1_all_corrected,99,86,102,265,201,351
188552,30060_20190821145843.jpg,関西スーパー小野原,5689,大阪,480,の,2019/8/21 14:58,2-1_all_corrected,66,59,207,267,273,326
189480,30169_20190821193841.jpg,イオン相模原ショッピングセンター,4793,多摩,580,と,2019/8/21 19:37,2-1_all_corrected,48,38,66,70,114,108
187942,30168_20190821105218.jpg,イオン東雲店（屋上）,6666,大宮,353,み,2019/8/21 10:51,2-1_all_corrected,82,70,431,135,513,205
189350,30111_20190821191154.jpg,イオン稲毛,6606,習志野,501,ゆ,2019/8/21 19:11,2-1_all_corrected,57,48,226,165,283,213
188285,30045_20190821130456.jpg,マックスバリュー徳川明倫,*358,名古屋,32,と,2019/8/21 13:04,2-1_all_corrected,56,45,259,155,315,200
189368,30111_20190821191316.jpg,イオン稲毛,1963,習志野,304,つ,2019/8/21 19:12,2-1_all_corrected,48,35,151,102,199,137
189395,30169_20190821191939.jpg,イオン相模原ショッピングセンター,7312,相模,330,て,2019/8/21 19:19,2-1_all_corrected,64,57,76,258,140,315
